instance;cp_solver;cp_strategy;fzn_optimisation_level;threads;cores;cp_timeout_sec;cp_model;exhaustive;hypervolume;datetime;cp_solutions;cp_total_nodes;time_cp_sec;time_fzn_sec;cp_solutions_list;pareto_front
paris_30;gecode;greedy;1;16;8;3600;mosaic_cloud3;True;1.9737497600432082e+20;2023-05-03 11:08:05.239877;112;18591;289.8065119999999;227.96822999999995;[2.726188, 5.2868010000000005, 7.876181000000001, 10.426552000000001, 12.983417000000001, 15.524865000000002, 18.055113000000002, 20.579238000000004, 23.118594000000005, 25.643212000000005, 28.208935000000004, 30.743487000000005, 33.28352600000001, 35.82928400000001, 38.351363000000006, 40.821490000000004, 43.366095, 45.846458, 48.343641, 50.836206, 53.355726999999995, 55.889568999999995, 58.377298999999994, 60.864616999999996, 63.40653999999999, 65.91754099999999, 68.42500999999999, 70.95750299999999, 73.44729999999998, 75.96676699999999, 78.47301099999999, 80.98012599999998, 83.54862999999999, 86.06114, 88.57902899999999, 91.119143, 93.628225, 96.149203, 98.645132, 101.152466, 103.67828, 106.163191, 108.651268, 111.164764, 113.634242, 116.129377, 118.602333, 121.113342, 123.63117, 126.12312399999999, 128.684179, 131.20175, 133.75789600000002, 136.24329300000002, 138.77991900000004, 141.24477300000004, 143.78570400000004, 146.29011800000004, 148.76516200000003, 151.28936100000004, 153.78234500000005, 156.30332200000004, 158.88280000000003, 161.39775500000002, 163.901811, 166.422575, 168.91281999999998, 171.42741299999997, 173.97794199999998, 176.53776499999998, 179.08114899999998, 181.795123, 184.45585699999998, 187.091391, 189.70279399999998, 192.33855699999998, 194.98167199999997, 197.94390199999998, 200.97972599999997, 203.98003299999996, 206.96465699999996, 209.91161499999995, 212.47604499999994, 214.99888199999995, 217.54427499999994, 220.10172299999994, 222.61716199999992, 225.12077799999992, 227.6729449999999, 230.1678619999999, 232.6875409999999, 235.2077539999999, 237.8400149999999, 240.41850699999992, 242.96650599999992, 245.49179599999994, 248.05158599999993, 250.61729199999994, 253.14840099999992, 255.71740699999992, 258.2536139999999, 260.9207459999999, 263.5047889999999, 266.1631159999999, 268.80204099999986, 271.37320699999987, 273.9896459999999, 276.57345099999986, 279.2249169999999, 281.8403659999999, 284.4666269999999, 287.0661909999999];{[19857673.5659852, 3119540.0, 180.7, 28.8979332731416],[19857673.5659852, 3240140.0, 179.9, 28.8979332731416],[19856256.6757716, 3336854.0, 179.5, 28.8979332731416],[19856256.6757716, 3457454.0, 178.7, 28.8979332731416],[11352.6264680092, 3707816.0, 170.619999999999, 28.8979332731416],[19857673.5659852, 3495740.0, 171.299999999999, 28.8979332731416],[19857673.5659852, 2669540.0, 237.5, 28.8979332731416],[11352.6264680092, 3828416.0, 169.819999999999, 28.8979332731416],[19857673.5659852, 2790140.0, 236.7, 28.8979332731416],[19856256.6757716, 2886854.0, 236.3, 28.8979332731416],[9935.7362544522, 3925130.0, 169.419999999999, 28.8979332731416],[9935.7362544522, 4045730.0, 168.619999999999, 28.8979332731416],[19856256.6757716, 3007454.0, 235.5, 28.8979332731416],[11352.6264680092, 3422840.0, 174.959999999999, 29.5219052252554],[19857673.5659852, 3042140.0, 219.899999999999, 28.8979332731416],[19857673.5659852, 3043940.0, 213.499999999998, 28.8979332731416],[9935.7362544522, 3640154.0, 173.759999999999, 29.5219052252554],[11352.6264680092, 4084016.0, 165.899999999999, 28.8979332731416],[19857673.5659852, 3574940.0, 170.299999999999, 28.8979332731416],[9935.7362544522, 3760754.0, 172.959999999999, 29.5219052252554],[11352.6264680092, 3799040.0, 165.559999999998, 29.5219052252554],[11352.6264680092, 3919640.0, 164.759999999998, 29.5219052252554],[19857673.5659852, 3045740.0, 205.299999999999, 28.8979332731416],[9935.7362544522, 4301330.0, 164.699999999999, 28.8979332731416],[9935.7362544522, 4421930.0, 163.899999999999, 28.8979332731416],[9935.7362544522, 4016354.0, 164.359999999999, 29.5219052252554],[9935.7362544522, 4136954.0, 163.559999999998, 29.5219052252554],[11352.6264680092, 4294040.0, 162.959999999998, 29.5219052252554],[19857673.5659852, 3695540.0, 169.499999999999, 28.8979332731416],[9935.7362544522, 4390754.0, 162.559999999998, 29.5219052252554],[9935.7362544522, 4511354.0, 161.759999999998, 29.5219052252554],[19856256.6757716, 3792254.0, 169.099999999999, 28.8979332731416],[11352.6264680092, 3257816.0, 192.859999999999, 28.8979332731416],[9935.7362544522, 3475130.0, 191.659999999999, 28.8979332731416],[11352.6264680092, 3093440.0, 210.799999999999, 29.5219052252554],[11352.6264680092, 2972840.0, 211.599999999999, 29.5219052252554],[9935.7362544522, 3190154.0, 210.399999999999, 29.5219052252554],[9935.7362544522, 3310754.0, 209.599999999999, 29.5219052252554],[11352.6264680092, 3349040.0, 184.359999999998, 29.5219052252554],[9935.7362544522, 3566354.0, 183.159999999998, 29.5219052252554],[11352.6264680092, 3370640.0, 183.659999999999, 29.5219052252554],[19856256.6757716, 3912854.0, 168.299999999999, 28.8979332731416],[9935.7362544522, 3587954.0, 182.459999999999, 29.5219052252554],[11352.6264680092, 4507916.0, 161.599999999998, 29.5219052252554],[9935.7362544522, 3595730.0, 190.859999999999, 28.8979332731416],[19857673.5659852, 3054740.0, 199.1, 28.8979332731416],[19857673.5659852, 3951140.0, 167.499999999999, 28.8979332731416],[19857673.5659852, 4071740.0, 166.699999999999, 28.8979332731416],[11352.6264680092, 3630416.0, 188.219999999998, 28.8979332731416],[9935.7362544522, 3847730.0, 187.019999999998, 28.8979332731416],[11352.6264680092, 3632216.0, 185.059999999998, 28.8979332731416],[9935.7362544522, 3849530.0, 183.859999999998, 28.8979332731416],[9935.7362544522, 4725230.0, 160.399999999998, 29.5219052252554],[11352.6264680092, 3634016.0, 177.339999999998, 28.8979332731416],[9935.7362544522, 4966754.0, 159.499999999998, 29.5219052252554],[9935.7362544522, 5429030.0, 158.919999999998, 29.5219052252554],[9935.7362544522, 3851330.0, 176.139999999997, 28.8979332731416],[11352.6264680092, 3655616.0, 173.579999999999, 28.8979332731416],[9935.7362544522, 3872930.0, 172.379999999999, 28.8979332731416],[11352.6264680092, 4283816.0, 164.639999999999, 28.8979332731416],[11352.6264680092, 4044416.0, 168.879999999998, 28.8979332731416],[9935.7362544522, 4756730.0, 162.699999999999, 28.8979332731416],[9935.7362544522, 4261730.0, 167.679999999998, 28.8979332731416],[9935.7362544522, 4877330.0, 161.899999999998, 28.8979332731416],[9935.7362544522, 5251730.0, 160.819999999998, 28.8979332731416],[9935.7362544522, 5884430.0, 157.62, 29.5219052252554]}
paris_30;gecode;free_search;1;16;8;3600;mosaic_cloud2;True;1.95008619303171e+20;2023-05-03 11:08:05.231468;118;20001;295.259821;231.994137;[2.548539, 4.970798, 7.460111, 9.913105, 12.330259, 14.803628, 17.266707, 19.715202, 22.171595, 24.625898, 27.048717, 29.501479, 31.965246, 34.41783, 36.846634, 39.286699, 41.691293, 44.189543, 46.639393, 49.074247, 51.5319, 53.956873, 56.372897, 58.834758, 61.314387, 63.735889, 66.195729, 68.639069, 71.141687, 73.590249, 76.03019, 78.44269, 80.88272, 83.34456200000001, 85.779058, 88.19285500000001, 90.63357800000001, 93.04356400000002, 95.48784200000001, 97.95601200000002, 100.41121700000002, 102.85355200000002, 105.31833800000003, 107.74747700000003, 110.20744700000003, 112.69717300000003, 115.13872900000004, 117.59956700000004, 120.07248900000003, 122.53912900000003, 125.01140800000003, 127.41813900000002, 129.86918900000003, 132.27987000000005, 134.74437000000003, 137.19452800000002, 139.63114900000002, 142.04628200000002, 144.519989, 146.980016, 149.48209400000002, 151.94328600000003, 154.44466200000002, 156.87545500000002, 159.34891100000002, 161.873205, 164.353585, 166.827312, 169.32507, 171.794453, 174.233181, 176.71109, 179.24964, 181.82402, 184.39645199999998, 186.980099, 189.549537, 192.10035599999998, 194.72633999999996, 197.31190799999996, 199.91049399999997, 202.49091099999998, 205.095724, 207.60137799999998, 210.086213, 212.560579, 215.04522799999998, 217.509301, 220.037453, 222.489089, 225.003759, 227.521244, 230.007473, 232.497782, 234.979824, 237.475389, 239.916112, 242.401599, 244.925401, 247.41474499999998, 249.89449699999997, 252.42278399999998, 254.90718599999997, 257.43082799999996, 259.901143, 262.43877299999997, 264.907761, 267.461218, 269.98684599999996, 272.445996, 274.976341, 277.556881, 280.106762, 282.580793, 285.089802, 287.577308, 290.128261, 292.680299];{[19857673.5659852, 3119540.0, 180.7, 28.8979332731416],[19857673.5659852, 3240140.0, 179.9, 28.8979332731416],[19856256.6757716, 3336854.0, 179.5, 28.8979332731416],[19856256.6757716, 3457454.0, 178.7, 28.8979332731416],[19857673.5659852, 2669540.0, 237.5, 28.8979332731416],[19857673.5659852, 3495740.0, 171.299999999999, 28.8979332731416],[11352.6264680092, 3707816.0, 170.619999999999, 28.8979332731416],[11352.6264680092, 3422840.0, 174.959999999999, 29.5219052252554],[9935.7362544522, 3640154.0, 173.759999999999, 29.5219052252554],[19857673.5659852, 2790140.0, 236.7, 28.8979332731416],[11352.6264680092, 3828416.0, 169.819999999999, 28.8979332731416],[19856256.6757716, 2886854.0, 236.3, 28.8979332731416],[9935.7362544522, 3925130.0, 169.419999999999, 28.8979332731416],[19856256.6757716, 3007454.0, 235.5, 28.8979332731416],[19857673.5659852, 3042140.0, 219.899999999999, 28.8979332731416],[9935.7362544522, 4045730.0, 168.619999999999, 28.8979332731416],[19857673.5659852, 3043940.0, 213.499999999998, 28.8979332731416],[9935.7362544522, 3760754.0, 172.959999999999, 29.5219052252554],[19857673.5659852, 3045740.0, 205.299999999999, 28.8979332731416],[11352.6264680092, 3799040.0, 165.559999999998, 29.5219052252554],[11352.6264680092, 3919640.0, 164.759999999998, 29.5219052252554],[11352.6264680092, 4084016.0, 165.899999999999, 28.8979332731416],[9935.7362544522, 4301330.0, 164.699999999999, 28.8979332731416],[9935.7362544522, 4016354.0, 164.359999999998, 29.5219052252554],[19857673.5659852, 3574940.0, 170.299999999999, 28.8979332731416],[9935.7362544522, 4136954.0, 163.559999999998, 29.5219052252554],[9935.7362544522, 4421930.0, 163.899999999999, 28.8979332731416],[11352.6264680092, 4294040.0, 162.959999999998, 29.5219052252554],[19857673.5659852, 3054740.0, 199.1, 28.8979332731416],[9935.7362544522, 4390754.0, 162.559999999998, 29.5219052252554],[9935.7362544522, 4511354.0, 161.759999999998, 29.5219052252554],[11352.6264680092, 3257816.0, 192.859999999999, 28.8979332731416],[11352.6264680092, 2972840.0, 211.599999999999, 29.5219052252554],[11352.6264680092, 3093440.0, 210.799999999999, 29.5219052252554],[9935.7362544522, 3190154.0, 210.399999999999, 29.5219052252554],[9935.7362544522, 3310754.0, 209.599999999999, 29.5219052252554],[19857673.5659852, 3695540.0, 169.499999999999, 28.8979332731416],[11352.6264680092, 3349040.0, 184.359999999998, 29.5219052252554],[9935.7362544522, 3566354.0, 183.159999999998, 29.5219052252554],[11352.6264680092, 3370640.0, 183.659999999999, 29.5219052252554],[9935.7362544522, 3475130.0, 191.659999999999, 28.8979332731416],[9935.7362544522, 3587954.0, 182.459999999999, 29.5219052252554],[11352.6264680092, 4507916.0, 161.599999999998, 29.5219052252554],[19856256.6757716, 3792254.0, 169.099999999999, 28.8979332731416],[19856256.6757716, 3912854.0, 168.299999999999, 28.8979332731416],[19857673.5659852, 3951140.0, 167.499999999999, 28.8979332731416],[19857673.5659852, 4071740.0, 166.699999999999, 28.8979332731416],[9935.7362544522, 3595730.0, 190.859999999999, 28.8979332731416],[11352.6264680092, 3630416.0, 188.219999999998, 28.8979332731416],[9935.7362544522, 4966754.0, 159.499999999998, 29.5219052252554],[9935.7362544522, 3847730.0, 187.019999999998, 28.8979332731416],[11352.6264680092, 3632216.0, 185.059999999998, 28.8979332731416],[9935.7362544522, 3849530.0, 183.859999999998, 28.8979332731416],[11352.6264680092, 3634016.0, 177.339999999998, 28.8979332731416],[9935.7362544522, 4725230.0, 160.399999999998, 29.5219052252554],[9935.7362544522, 5429030.0, 158.919999999998, 29.5219052252554],[9935.7362544522, 3851330.0, 176.139999999998, 28.8979332731416],[11352.6264680092, 4283816.0, 164.639999999999, 28.8979332731416],[9935.7362544522, 4756730.0, 162.699999999999, 28.8979332731416],[11352.6264680092, 3655616.0, 173.579999999999, 28.8979332731416],[9935.7362544522, 3872930.0, 172.379999999999, 28.8979332731416],[9935.7362544522, 4877330.0, 161.899999999998, 28.8979332731416],[11352.6264680092, 4044416.0, 168.879999999998, 28.8979332731416],[9935.7362544522, 5251730.0, 160.819999999998, 28.8979332731416],[9935.7362544522, 4261730.0, 167.679999999998, 28.8979332731416],[9935.7362544522, 5884430.0, 157.619999999998, 29.5219052252554]}
tokyo_bay_30;gecode;free_search;1;16;8;3600;mosaic_cloud2;False;4.843381264204646e+19;2023-05-03 11:08:05.225861;326;15983;5705.171736;395.78769200000016;[1.505997, 2.828565, 4.1777750000000005, 5.524231, 6.837614, 8.173178, 9.488485, 10.804626, 12.127106000000001, 13.464807, 14.808741000000001, 16.124914, 17.476039, 18.809592, 20.181528999999998, 21.518943999999998, 22.857926999999997, 24.174718999999996, 25.517680999999996, 26.902378999999996, 28.219610999999997, 29.534058999999996, 30.874650999999997, 32.215663, 33.599237, 34.921022, 36.233936, 37.551496, 38.927415, 40.25786, 41.595161000000004, 42.905469000000004, 44.215383, 45.582264, 46.915162, 48.270854, 49.604326, 50.930386, 52.276193, 53.594259, 54.917595, 56.227996, 57.556051999999994, 58.905486999999994, 60.24906599999999, 61.568377999999996, 62.904574999999994, 64.258966, 65.596115, 66.93368699999999, 68.252838, 69.6021, 70.92894399999999, 72.26109399999999, 73.57804599999999, 74.95160099999998, 76.28548299999999, 77.62023099999999, 78.951748, 80.277632, 81.61893599999999, 82.96664799999999, 84.279733, 85.60074599999999, 86.949649, 88.294534, 89.61445499999999, 90.94942099999999, 92.28276799999999, 93.64772899999998, 94.96605199999999, 96.283486, 97.617921, 98.928891, 100.292797, 101.642371, 102.978678, 104.295548, 105.631035, 106.980397, 108.33360499999999, 109.67108499999999, 111.00276799999999, 112.345328, 113.66416, 114.99730199999999, 116.31982299999999, 117.66876499999998, 119.07944699999997, 120.40913699999997, 121.72441599999998, 123.06086999999998, 124.38647099999999, 125.74333099999998, 127.10679699999999, 128.444933, 129.765087, 131.099492, 132.435935, 133.772435, 135.094292, 136.43531099999998, 137.79517099999998, 139.11512299999998, 140.453061, 141.783535, 143.116987, 144.464496, 145.829737, 147.144244, 148.457429, 149.796665, 151.133469, 152.508545, 153.845765, 155.168103, 156.496934, 157.84468800000002, 159.17204700000002, 160.50570100000002, 161.84234300000003, 163.19776000000002, 164.561326, 165.89622300000002, 167.231714, 168.55743700000002, 169.899739, 171.26039200000002, 172.59705000000002, 173.93063100000003, 175.24607700000004, 176.62057900000005, 178.00821800000006, 179.33332000000004, 180.65511200000003, 181.99132400000002, 183.36706200000003, 184.68781300000003, 186.00465200000002, 187.340964, 188.65870900000002, 190.044328, 191.378098, 192.690989, 194.011131, 195.359791, 196.71558100000001, 198.03916400000003, 199.37504100000004, 200.70733100000004, 202.05827200000004, 203.39656800000006, 204.74002400000006, 206.05899500000007, 207.41439200000008, 208.89067000000009, 210.21323800000008, 211.5638050000001, 212.90264800000008, 214.23508700000008, 215.57652000000007, 216.90396300000006, 218.24096400000005, 219.58125800000005, 220.94822100000005, 222.29071000000005, 223.62726200000006, 224.94530900000007, 226.27892500000007, 227.65777800000006, 228.99087600000007, 230.32417200000006, 231.66300100000007, 233.01461700000007, 234.39504900000009, 235.7200980000001, 237.1005770000001, 238.4130620000001, 239.7809040000001, 241.1140280000001, 242.4564100000001, 243.7906040000001, 245.1664020000001, 246.4922820000001, 247.8067720000001, 249.1202840000001, 250.44352100000012, 251.7704440000001, 253.1259390000001, 254.4657750000001, 255.78309600000009, 257.10543300000006, 258.46159000000006, 259.77444900000006, 261.0834480000001, 262.4047780000001, 263.7549470000001, 265.07521900000006, 266.40960100000007, 267.75505000000004, 269.06638300000003, 270.426616, 271.74158300000005, 273.05843400000003, 274.398116, 275.753461, 277.089002, 278.44892799999997, 279.79344399999997, 281.10899299999994, 282.4682649999999, 283.7854219999999, 285.1185769999999, 286.4523409999999, 287.7941229999999, 289.1513189999999, 290.4840349999999, 291.7999559999999, 293.1345919999999, 294.5226399999999, 295.9300099999999, 297.31283699999994, 298.63364499999994, 299.97574199999997, 301.35031999999995, 302.68130799999994, 304.01542599999993, 305.3544279999999, 306.6915849999999, 308.0463239999999, 309.3807569999999, 310.7139079999999, 312.0276839999999, 313.3459529999999, 314.6802759999999, 316.0278049999999, 317.3442249999999, 318.6601179999999, 320.0208419999999, 321.3379769999999, 322.6772679999999, 323.9899929999999, 325.3858449999999, 326.7275239999999, 328.0579409999999, 329.3968019999999, 330.73075599999993, 332.06774899999994, 333.39195099999995, 334.72136099999994, 336.05644899999993, 337.40789099999995, 338.74814799999996, 340.08096399999994, 341.41258099999993, 342.7283509999999, 344.08841299999995, 345.4002249999999, 346.7218459999999, 348.05457899999993, 349.37659199999996, 350.71032999999994, 352.02879099999996, 353.40617999999995, 354.7328059999999, 356.1353189999999, 357.4604349999999, 358.7979249999999, 360.1322379999999, 361.48502899999994, 362.8056179999999, 364.1458819999999, 365.4799339999999, 366.8004079999999, 368.16735599999987, 369.47648399999986, 370.81228899999985, 372.1546329999999, 373.4990929999999, 374.8418939999999, 376.1759799999999, 377.51220799999993, 378.82683899999995, 380.17452799999995, 381.51047499999993, 382.8251449999999, 384.1525319999999, 385.5059039999999, 386.8442879999999, 388.1781729999999, 389.4969749999999, 390.8185499999999, 392.1810819999999, 393.5175499999999, 394.84535099999994, 396.18308299999995, 397.50569699999994, 398.82010699999995, 400.13758499999994, 401.49333699999994, 402.81583099999995, 404.1329549999999, 405.4745529999999, 406.8232389999999, 408.14912199999986, 409.4925049999999, 410.8521669999999, 412.2192799999999, 413.5870629999999, 414.9976139999999, 416.3395109999999, 417.7095609999999, 419.06595099999987, 420.40051799999986, 421.73193499999985, 423.07365999999985, 424.41776199999987, 425.7395979999999, 427.0690689999999, 428.4008909999999, 429.74530199999987, 431.1030739999999, 432.6606149999999, 434.22461199999987, 438.41635499999984, 2126.4644909999997];{[394385441.975384, 3540346.0, 107.6, 24.6963695570881],[380039201.038618, 3596146.0, 107.2, 24.6963695570881],[343279149.796879, 3787116.0, 107.6, 24.6963695570881],[328932908.860113, 3842916.0, 107.2, 24.6963695570881],[326091579.405094, 3910906.0, 107.2, 24.6963695570881],[392521495.646664, 3979780.0, 105.65, 26.884248113412],[347845580.140209, 3632146.0, 107.0, 24.6963695570881],[322401635.689197, 3970586.0, 107.2, 29.6295125799615],[377361093.092875, 3653746.0, 106.8, 34.8016081651001],[319530610.222184, 4038576.0, 107.2, 29.6295125799615],[378175254.709898, 4035580.0, 105.25, 26.884248113412],[341415203.468159, 4226550.0, 105.65, 26.884248113412],[327068962.531393, 4282350.0, 105.25, 26.884248113412],[363014852.156109, 3709546.0, 106.4, 34.8016081651001],[345277543.258606, 3700136.0, 107.0, 24.6963695570881],[375333925.254879, 4103570.0, 105.25, 26.884248113412],[295029923.905811, 4672716.0, 105.4, 33.1151362770367],[393662489.462266, 3561206.0, 107.6, 24.6963695570881],[324227633.076374, 4350340.0, 105.25, 26.884248113412],[280683682.969046, 4728516.0, 105.2, 33.1151362770367],[341314306.969293, 3759816.0, 107.0, 29.6295125799615],[392521495.646664, 4773580.0, 104.65, 33.1151362770367],[326254800.91437, 3900516.0, 106.8, 34.8016081651001],[378175254.709898, 4829380.0, 104.45, 33.1151362770367]}
tokyo_bay_50;gecode;free_search;1;16;8;3600;mosaic_cloud2;False;2.3890296135668338e+20;2023-05-03 11:08:05.242829;69;7240;5705.345663;370.56773;[6.395108, 12.683273, 18.891166, 25.194032, 31.389643, 37.688683, 44.027156999999995, 50.341387, 56.561465999999996, 62.75183199999999, 69.12095, 75.350169, 81.66628299999999, 87.879999, 94.176468, 100.467699, 106.818539, 113.044506, 119.259946, 125.587942, 131.937409, 138.248292, 144.583263, 150.876069, 157.169921, 163.396732, 169.79512699999998, 176.030141, 182.44532999999998, 188.656886, 195.016402, 201.224166, 207.550843, 213.917317, 220.220564, 226.437054, 232.82057799999998, 239.256895, 245.564812, 251.84093199999998, 258.171849, 264.52831000000003, 270.83056200000004, 277.112474, 283.371626, 289.681649, 295.965636, 302.280499, 308.477614, 314.686071, 320.99181600000003, 327.146002, 333.295122, 339.58498299999997, 345.83580099999995, 352.06341499999996, 358.46187299999997, 364.781686, 371.010002, 377.280626, 383.604717, 389.965402, 396.67053899999996, 403.41092399999997, 410.023554, 416.64946599999996, 423.378925, 430.0919, 441.793487];{[59760501.9204072, 2840640.0, 329.999999999998, 29.1366086644342],[59726926.2044076, 2855530.0, 329.999999999998, 29.1366086644342],[59309625.8526881, 2896440.0, 328.399999999997, 29.1366086644342],[59309625.8526881, 2934258.0, 327.419999999997, 29.3794773904109],[59276050.1366884, 2911330.0, 328.399999999997, 29.1366086644342],[25813293.021075, 2918190.0, 329.999999999998, 29.1366086644342],[25804529.9077865, 2933080.0, 329.999999999998, 29.1366086644342],[25634509.7396068, 2973990.0, 328.399999999997, 29.1366086644342],[8839820.19351783, 2972610.0, 329.999999999998, 29.1366086644342],[25625746.6263183, 2988880.0, 328.399999999997, 29.1366086644342],[36475674.7660262, 2936040.0, 325.999999999997, 29.1366086644342],[59760501.9204072, 2192640.0, 403.0, 29.1366086644342],[8815007.59080665, 2987500.0, 329.999999999998, 29.1366086644342],[59760501.9204072, 2230458.0, 402.02, 29.3794773904109],[59726926.2044075, 2207530.0, 403.0, 29.1366086644342],[3420481.23106545, 3050160.0, 329.999999999998, 29.1366086644342],[3241697.94959725, 3105960.0, 328.399999999997, 29.1366086644342],[3241697.94959725, 3143778.0, 327.419999999997, 29.3794773904109],[59760501.9204072, 3283440.0, 309.399999999996, 29.1366086644342],[59726926.2044075, 2245348.0, 402.02, 29.3794773904109],[59760501.9204072, 3321258.0, 308.419999999996, 29.3794773904109],[59309625.8526881, 2248440.0, 401.4, 29.1366086644342],[36442099.0500265, 2950930.0, 325.999999999997, 29.1366086644342],[59309625.8526881, 2286258.0, 400.42, 29.3794773904109],[6252981.51836145, 3005286.0, 325.999999999997, 29.1366086644342],[36024798.6983071, 2991840.0, 324.399999999996, 29.1366086644342],[36024798.6983071, 3029658.0, 323.419999999996, 29.3794773904109],[35991222.9823074, 3006730.0, 324.399999999996, 29.1366086644342],[35991222.9823074, 3044548.0, 323.419999999996, 29.3794773904109],[36024798.6983071, 3135840.0, 321.799999999996, 29.386628303442],[35991222.9823074, 3150730.0, 321.799999999996, 29.386628303442],[7226357.78518985, 3069390.0, 324.399999999996, 29.1366086644342],[7226357.78518985, 3107208.0, 323.419999999996, 29.3794773904109],[7217594.67190133, 3084280.0, 324.399999999996, 29.1366086644342],[7217594.67190133, 3122098.0, 323.419999999996, 29.3794773904109],[7226357.78518985, 3213390.0, 321.799999999996, 29.386628303442],[7217594.67190133, 3228280.0, 321.799999999996, 29.386628303442],[59726926.2044075, 3298330.0, 309.399999999996, 29.1366086644342],[3324405.26314027, 3100150.0, 325.999999999997, 29.1366086644342],[3145621.98167208, 3155950.0, 324.399999999996, 29.1366086644342],[59760501.9204072, 2635440.0, 330.999999999998, 29.1366086644342],[59726926.2044075, 3336148.0, 308.419999999996, 29.3794773904109],[3145621.98167208, 3193768.0, 323.419999999996, 29.3794773904109],[3145621.98167208, 3299950.0, 321.799999999996, 29.386628303442],[59726926.2044075, 2650330.0, 330.999999999998, 29.1366086644342]}
rio_de_janeiro_50;gecode;free_search;1;16;8;3600;mosaic_cloud2;False;3.799509274520385e+20;2023-05-03 11:08:05.270191;37;3033;5707.517967999999;363.17298999999997;[11.556306, 23.227635, 35.183537, 46.693018, 58.116656000000006, 69.622596, 81.129209, 92.937737, 104.578507, 116.149156, 127.824149, 139.508026, 151.099175, 162.497207, 174.350468, 185.784356, 197.265895, 208.764162, 220.133954, 231.863996, 243.750871, 255.415552, 267.050329, 278.335421, 289.767846, 301.271456, 312.684214, 323.992617, 335.681194, 347.33973100000003, 358.87768800000003, 370.321951, 381.940296, 393.32487299999997, 404.97115199999996, 416.768044, 429.08822799999996];{[484176797.945588, 3254580.0, 549.799999999991, 20.4225695469514],[482184990.962251, 3257490.0, 549.799999999991, 26.1011103124677],[441626396.235864, 3264520.0, 549.799999999991, 20.4225695469514],[50969753.0166436, 3498606.0, 502.63999999999, 20.4225695469514],[46570322.6703925, 4101606.0, 397.479999999974, 32.9823188714005],[444046546.112841, 3263160.0, 549.799999999991, 21.4640224107896],[46857312.4139586, 4117806.0, 390.319999999983, 32.9236824914104],[46570322.6703925, 4720806.0, 383.919999999982, 32.9823188714005],[48623544.4326287, 3581976.0, 502.63999999999, 20.4225695469514],[439280187.651849, 3347890.0, 549.799999999991, 20.4225695469514],[439634589.252527, 3267430.0, 549.799999999991, 26.1011103124677],[48977946.0333068, 3501516.0, 502.63999999999, 26.1011103124677],[437288380.668513, 3350800.0, 549.799999999991, 26.1011103124677],[441597023.254407, 3280950.0, 549.799999999991, 20.4225695469514],[439250814.670392, 3364320.0, 549.799999999997, 20.4225695469514],[439605216.27107, 3283860.0, 549.799999999991, 26.1011103124677],[46631737.4492919, 3584886.0, 502.63999999999, 26.1011103124677],[44511103.8299437, 4201176.0, 390.319999999983, 32.9236824914104],[437020946.027741, 3495490.0, 549.399999999991, 20.4225695469514],[44865505.4306218, 4120716.0, 390.319999999983, 32.9236824914104],[49387040.015502, 3515036.0, 502.63999999999, 20.4225695469514],[437259007.687055, 3367230.0, 549.799999999991, 26.1011103124677],[441509471.057987, 3289200.0, 549.799999999991, 21.6488602757493],[480064357.342902, 3873780.0, 427.399999999985, 32.9236824914104],[439163262.473972, 3372570.0, 549.799999999991, 21.6488602757493],[483989676.11371, 3154980.0, 551.999999999992, 19.5037744242228],[47040831.4314871, 3598406.0, 502.63999999999, 20.4225695469514],[439517664.07465, 3292110.0, 549.799999999991, 26.1011103124677],[437171455.490636, 3385420.0, 549.799999999991, 26.1011103124677],[481643467.529695, 3238350.0, 551.999999999992, 19.5037744242228]}
