experiment_id,images_id,images_id_sorted,number_of_images,area_of_images_km2,area_of_images_over_aoi,overlapping_area_inside_aoi,total_cost_of_images
0,2-5-6-8-12-14-17-21-22-24,2-5-6-8-12-14-17-21-22-24,10,7206.386968422378,3.8846194407634975,0.0,0.0
