experiment_id,images_id,images_id_sorted,number_of_images,area_of_images_km2,area_of_images_over_aoi,overlapping_area_inside_aoi,total_cost_of_images
0,4-6-8-11-15-16-20-26,4-6-8-11-15-16-20-26,8,4211.483680367126,2.5385496424402327,0.0,0.0
